Centro,Direccion,Longitud,Latitud,Tipo,Id,Ciudad,Horario,institucion
HPA Comipaz#03#2,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
HPA San Jorge#58#2,Int. Ramon B. Mestre 5580,-64.14940402,-31.41802081,Hospital de Pronta Atención,HPA San Jorge#58#2,"Córdoba, Argentina",NULL,CS 058 - Maldonado
HPA San Jorge#59#4,Int. Ramon B. Mestre 5580,-64.14940402,-31.41802081,Hospital de Pronta Atención,HPA San Jorge#59#4,"Córdoba, Argentina",NULL,CS 059 - Congreso
Jardín Maternal Municipal Trapito,Realicó 2255,-64.2342987060547,-31.4661121368408,Jardines Municipales,Jardín Maternal Municipal Trapito,"Córdoba, Argentina",NULL,CS 059 - Congreso
HPA San Jorge#81#3,Int. Ramon B. Mestre 5580,-64.14940402,-31.41802081,Hospital de Pronta Atención,HPA San Jorge#81#3,"Córdoba, Argentina",NULL,CS 081 - San Lorenzo
HPA San Jorge#84#2,Int. Ramon B. Mestre 5580,-64.14940402,-31.41802081,Hospital de Pronta Atención,HPA San Jorge#84#2,"Córdoba, Argentina",NULL,CS 084 - Bajo Grande
Hospital Tránsito Cáceres de Allende#88#2,Buchardo 1250,-64.1697540283203,-31.4053211212158,Hospital Provincial Cordoba,Hospital Tránsito Cáceres de Allende#88#2,"Córdoba, Argentina",NULL,CS 088 - Villa la Merced
Jardín Maternal Travesuras,Muluches 9575,-64.2839050292969,-31.3135719299316,Jardines Municipales,Jardín Maternal Travesuras,"Córdoba, Argentina",NULL,CS 082 - Villa Allende Parque
HPA Madre Teresa de Calcuta#07#2,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#07#2,"Córdoba, Argentina",NULL,CS 007 - Pueyrredon
HPA Madre Teresa de Calcuta#23#5,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#23#5,"Córdoba, Argentina",NULL,CS 023 - Rosedal Anexo
HPA San Jorge#96#3,Int. Ramon B. Mestre 5580,-64.14940402,-31.41802081,Hospital de Pronta Atención,HPA San Jorge#96#3,"Córdoba, Argentina",NULL,CS 096 - Jose Ignacio Diaz 1 Seccion
Jardín Maternal Ruiditos,Julián Laguna N° 2660,-64.1337356567383,-31.3723678588867,Jardines Municipales,Jardín Maternal Ruiditos,"Córdoba, Argentina",NULL,CS 085 - Patricios Este
Hospital Tránsito Cáceres de Allende#89#4,Buchardo 1250,-64.1697540283203,-31.4053211212158,Hospital Provincial Cordoba,Hospital Tránsito Cáceres de Allende#89#4,"Córdoba, Argentina",NULL,CS 089 - Villa Rivadavia
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#10#2",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#10#2","Córdoba, Argentina",NULL,CS 010 - Colonia Lola
HPA Cura Brochero#78#1,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#78#1,"Córdoba, Argentina",NULL,CS 078 - Parque Liceo ll Seccion
HPA Cura Brochero#91#2,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#91#2,"Córdoba, Argentina",NULL,CS 091 - Villa Bustos
MANITOS DE COLORES,TOMAS GARZÓN 7855,-64.2671292,-31.3312698,Sala Cuna,MANITOS DE COLORES,"Córdoba, Argentina",NULL,CS 034 - Villa 9 de Julio
Hospital Tránsito Cáceres de Allende#93#5,Buchardo 1250,-64.1697540283203,-31.4053211212158,Hospital Provincial Cordoba,Hospital Tránsito Cáceres de Allende#93#5,"Córdoba, Argentina",NULL,CS 093 - Villa la Tela
HPA Cura Brochero#20#6,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#20#6,"Córdoba, Argentina",NULL,CS 020 - Las Margaritas
HPA Cura Brochero#49#6,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
LAS ARDILLITAS TRAVIESAS,DE LOS REGIDORES 1154,-64.190744,-31.368519,Sala Cuna,LAS ARDILLITAS TRAVIESAS,"Córdoba, Argentina",NULL,CS 021 - Marquez de Sobremonte
"MEJOR QUE DECIR, ES HACER",DÍAZ COLODRERO 3416,-64.1443888888889,-31.3708055555556,Sala Cuna,"MEJOR QUE DECIR, ES HACER","Córdoba, Argentina",NULL,CS 001 - General Mosconi
HPA Cura Brochero#60#6,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#60#6,"Córdoba, Argentina",NULL,CS 060 - Marquez Anexo
MERCADO DE LA CIUDAD,ONCATIVO 50,-64.1805191040039,-31.4093952178955,CPC,MERCADO DE LA CIUDAD,"Córdoba, Argentina",NULL,NULL
NIÑOS FELICES,PADRE LUIS MONTI 3997,-64.138483,-31.392954,Sala Cuna,NIÑOS FELICES,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
HPA Madre Teresa de Calcuta#27#3,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#27#3,"Córdoba, Argentina",NULL,CS 027 - Pilar
HPA Comipaz#10#2,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#10#2,"Córdoba, Argentina",NULL,CS 010 - Colonia Lola
MIGUITAS DE PAN,EL PEGUAL 685,-64.166611,-31.309806,Sala Cuna,MIGUITAS DE PAN,"Córdoba, Argentina",NULL,CS 051 - Guinazu
HPA Comipaz#14#1,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#14#1,"Córdoba, Argentina",NULL,CS 014 - General Bustos
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#25#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#25#1","Córdoba, Argentina",NULL,CS 025 - San Martin
HPA Comipaz#43#4,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#43#4,"Córdoba, Argentina",NULL,CS 043 - Guemes
HPA Madre Teresa de Calcuta#03#2,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#03#2,"Córdoba, Argentina",NULL,CS 003 - Los Pinos
Jardín Maternal Municipal Trinidad Moreno,Gorriti N°2153 Monoblock Stabio “C”,-64.1456909179688,-31.4339160919189,Jardines Municipales,Jardín Maternal Municipal Trinidad Moreno,"Córdoba, Argentina",NULL,CS 038 - Urquiza
HPA Madre Teresa de Calcuta#46#4,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#46#4,"Córdoba, Argentina",NULL,CS 046 - Santa Isabel
HPA Cura Brochero#61#6,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#61#6,"Córdoba, Argentina",NULL,CS 061 - Barrio el Cerrito
HPA Madre Teresa de Calcuta#08#2,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#08#2,"Córdoba, Argentina",NULL,CS 008 - Acosta
Jardín Maternal Primo García Elorrio,Felix De Zuñiga N°4464,-64.2451629638672,-31.4280757904053,Jardines Municipales,Jardín Maternal Primo García Elorrio,"Córdoba, Argentina",NULL,CS 065 - San Roque
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#13#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#13#1","Córdoba, Argentina",NULL,CS 013 - Hipolito Yrigoyen
JUANA AZURDUY,MZNA 5 LOTE 4,-64.244635,-31.333808,Sala Cuna,JUANA AZURDUY,"Córdoba, Argentina",NULL,CS 057 - Arguello I.P.V
HPA Cura Brochero#62#6,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#62#6,"Córdoba, Argentina",NULL,CS 062 - Villa Cornu
HPA Comipaz#68#3,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#68#3,"Córdoba, Argentina",NULL,CS 068 - Carcano
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#22#5",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#22#5","Córdoba, Argentina",NULL,CS 022 - Alberdi Sud
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#39#4",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#39#4","Córdoba, Argentina",NULL,CS 039 - Ferrer
La Casita Cultural,Marco del Pont 3839 esquina Pedro Naon,-64.1540357885342,-31.3638172128864,Centro Comunitario,La Casita Cultural,"Córdoba, Argentina",NULL,CS 001 - General Mosconi
MIS BICHITOS DE LUZ,ROSALES BLAS 4944,-64.1224316,-31.4308027,Sala Cuna,MIS BICHITOS DE LUZ,"Córdoba, Argentina",NULL,CS 056 - Empalme
LA CASITA DE POMPIS,ATILIO CATANEO N°6547,-64.2687951,-31.4215751,Sala Cuna,LA CASITA DE POMPIS,"Córdoba, Argentina",NULL,CS 076 - Villa Union
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#32#2",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#32#2","Córdoba, Argentina",NULL,CS 032 - Yapeyu
UN SOL PARA LOS NIÑOS,CIPRIANO PERELLO S/NUMERO ENTRE MZA 3 Y 5,-64.117541,-31.469851,Sala Cuna,UN SOL PARA LOS NIÑOS,"Córdoba, Argentina",NULL,CS 012 - Ferreyra
MUTUALISMO ARGENTINO Bº STO CABRAL,Antonio Arcos 3157,-64.1941146850586,-31.3759002685547,Escuela municipal,MUTUALISMO ARGENTINO Bº STO CABRAL,"Córdoba, Argentina",NULL,CS 019 - Sargento Cabral
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#44#4",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#44#4","Córdoba, Argentina",NULL,CS 044 - Bella Vista
HPA Madre Teresa de Calcuta#48#1,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#48#1,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
LOS TRES PATITOS,CALLE PUBLICA N° 186,-64.1498557,-31.4036318,Sala Cuna,LOS TRES PATITOS,"Córdoba, Argentina",NULL,CS 032 - Yapeyu
NACHITOS,TORCUATO WERMUCHT 4834,-64.1018261,-31.4573102,Sala Cuna,NACHITOS,"Córdoba, Argentina",NULL,CS 002 - Los Sauces
HPA Comipaz#15#1,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#15#1,"Córdoba, Argentina",NULL,CS 015 - Remedios de Escalada
LUCIA PIA,BARTOLOME HIDALGO 1200,-64.1598757,-31.3592233,Sala Cuna,LUCIA PIA,"Córdoba, Argentina",NULL,CS 078 - Parque Liceo ll Seccion
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#00#4",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#00#4","Córdoba, Argentina",NULL,CS 100 - Heroes de Malvinas Vicor
VILLA EL LIBERTADOR,AV. ARMADA ARGENTINA ESQ. ESQUEL,-64.2251892089844,-31.4671401977539,CPC,VILLA EL LIBERTADOR,"Córdoba, Argentina",NULL,CS 059 - Congreso
HPA Comipaz#82#6,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#82#6,"Córdoba, Argentina",NULL,CS 082 - Villa Allende Parque
Merendero Wawitas Felices,Calle Gran Argentina,-64.2511169597001,-31.309978316082,Centro Comunitario,Merendero Wawitas Felices,"Córdoba, Argentina",NULL,CS 101 - 12 de Julio
HPA Comipaz#19#1,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#19#1,"Córdoba, Argentina",NULL,CS 019 - Sargento Cabral
HPA Comipaz#38#3,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#38#3,"Córdoba, Argentina",NULL,CS 038 - Urquiza
HPA Cura Brochero#74#1,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#74#1,"Córdoba, Argentina",NULL,CS 074 - Villa Esquiu
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#68#3",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#68#3","Córdoba, Argentina",NULL,CS 068 - Carcano
HPA Comipaz#86#4,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#86#4,"Córdoba, Argentina",NULL,CS 086 - Villa el Libertador Anexo
HPA Madre Teresa de Calcuta#49#6,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#49#6,"Córdoba, Argentina",NULL,CS 049 - Colinas del Cerro
HPA Comipaz#53#4,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#53#4,"Córdoba, Argentina",NULL,CS 053 - Inaudi
HPA Comipaz#59#4,Av. del Trabajo 830,-64.16458146,-31.39362591,Hospital de Pronta Atención,HPA Comipaz#59#4,"Córdoba, Argentina",NULL,CS 059 - Congreso
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#01#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#01#6","Córdoba, Argentina",NULL,CS 101 - 12 de Julio
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#04#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#04#1","Córdoba, Argentina",NULL,CS 004 - Nueva Italia
HPA Cura Brochero#04#1,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#04#1,"Córdoba, Argentina",NULL,CS 004 - Nueva Italia
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#33#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#33#6","Córdoba, Argentina",NULL,CS 033 - Arguello
HPA Cura Brochero#84#2,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#84#2,"Córdoba, Argentina",NULL,CS 084 - Bajo Grande
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#08#2",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#08#2","Córdoba, Argentina",NULL,CS 008 - Acosta
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#21#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#21#6","Córdoba, Argentina",NULL,CS 021 - Marquez de Sobremonte
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#74#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#74#1","Córdoba, Argentina",NULL,CS 074 - Villa Esquiu
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#37#3",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#37#3","Córdoba, Argentina",NULL,CS 037 - Jose I. Diaz Il secc.
HPA Madre Teresa de Calcuta#81#3,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#81#3,"Córdoba, Argentina",NULL,CS 081 - San Lorenzo
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#14#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#14#1","Córdoba, Argentina",NULL,CS 014 - General Bustos
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#47#3",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#47#3","Córdoba, Argentina",NULL,CS 047 - Coronel Olmedo
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#62#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#62#6","Córdoba, Argentina",NULL,CS 062 - Villa Cornu
MANOS VERDADERAS,JUAN OCA BALDA 816,-64.1605,-31.3748888888889,Sala Cuna,MANOS VERDADERAS,"Córdoba, Argentina",NULL,CS 048 - Villa Azalais Este
HPA Madre Teresa de Calcuta#11#3,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#11#3,"Córdoba, Argentina",NULL,CS 011 - Crisol Sur
HPA Cura Brochero#87#5,Av. Ricardo Rojas 6950,-64.25271,-31.33957,Hospital de Pronta Atención,HPA Cura Brochero#87#5,"Córdoba, Argentina",NULL,CS 087 - Sachi
MI ARCO IRIS,ENTRE RIOS 5046,-64.121349,-31.425575,Sala Cuna,MI ARCO IRIS,"Córdoba, Argentina",NULL,CS 008 - Acosta
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#29#5",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#29#5","Córdoba, Argentina",NULL,CS 029 - Villa Siburu
HPA Madre Teresa de Calcuta#13#1,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#13#1,"Córdoba, Argentina",NULL,CS 013 - Hipolito Yrigoyen
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#77#5",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#77#5","Córdoba, Argentina",NULL,CS 077 - Don Bosco
HPA Madre Teresa de Calcuta#39#4,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#39#4,"Córdoba, Argentina",NULL,CS 039 - Ferrer
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#52#5",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#52#5","Córdoba, Argentina",NULL,CS 052 - Villa Urquiza
HPA Madre Teresa de Calcuta#85#1,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#85#1,"Córdoba, Argentina",NULL,CS 085 - Patricios Este
NUESTROS SUEÑOS,ONCANTIVO 427 ESQ BV. GUZMAN,-64.175473,-31.4107726,Sala Cuna,NUESTROS SUEÑOS,"Córdoba, Argentina",NULL,CS 007 - Pueyrredon
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#78#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#78#1","Córdoba, Argentina",NULL,CS 078 - Parque Liceo ll Seccion
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#94#1",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#94#1","Córdoba, Argentina",NULL,CS 094 - Parque Liceo III Seccion
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#20#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#20#6","Córdoba, Argentina",NULL,CS 020 - Las Margaritas
HPA Madre Teresa de Calcuta#17#1,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#17#1,"Córdoba, Argentina",NULL,CS 017 - Villa Azalais Oeste
OSITOS CARIÑOSOS,TOMASINI 6000 MZA 6 LOTE 2,-64.255074,-31.317348,Sala Cuna,OSITOS CARIÑOSOS,"Córdoba, Argentina",NULL,CS 101 - 12 de Julio
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#61#6",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#61#6","Córdoba, Argentina",NULL,CS 061 - Barrio el Cerrito
HPA Madre Teresa de Calcuta#38#3,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#38#3,"Córdoba, Argentina",NULL,CS 038 - Urquiza
HPA Madre Teresa de Calcuta#53#4,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#53#4,"Córdoba, Argentina",NULL,CS 053 - Inaudi
PECOSITOS,MARGARITA RUCH DE GUEMES,-64.177806,-31.339417,Sala Cuna,PECOSITOS,"Córdoba, Argentina",NULL,CS 015 - Remedios de Escalada
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#28#5",Av. Vélez Sarsfield 2221,-64.1951751708984,-31.4394969940186,Hospital Provincial Cordoba,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#28#5","Córdoba, Argentina",NULL,CS 028 - Las Violetas
HPA Madre Teresa de Calcuta#87#5,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#87#5,"Córdoba, Argentina",NULL,CS 087 - Sachi
HPA Madre Teresa de Calcuta#63#5,Av. Fuerza Aerea Argentina 5085,-64.252843,-31.433377,Hospital de Pronta Atención,HPA Madre Teresa de Calcuta#63#5,"Córdoba, Argentina",NULL,CS 063 - Parque Republica
